EEG_Channel_0,EEG_Channel_1,EEG_Channel_2,EEG_Channel_3,EEG_Channel_4,EEG_Channel_5,EEG_Channel_6,EEG_Channel_7
-15061.521835508567,2814.777531001274,4762.7767637701945,2191.566192098402,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15210.607971025465,2783.7086062083968,4592.076491365015,2149.857836944799,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15222.610857797965,2829.5520340862317,4579.492459236677,2171.471973833081,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15063.645251231821,2876.9377323314825,4762.374432369999,2228.5806809163905,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15047.462588246179,2824.2993741392347,4779.987607000781,2199.6128201023125,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15195.498191773677,2773.158582825492,4611.254288107668,2150.8189619563773,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15240.738122551218,2810.7095135104078,4557.967729326217,2162.0171859284865,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15085.684071264754,2877.3624154761333,4730.634955243463,2222.277488979994,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15033.895079361806,2832.6142230766086,4793.644522862974,2208.1064829953293,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15168.318470516024,2776.3325305381454,4642.546730345098,2156.988043426042,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15254.417390157867,2800.3383040831454,4549.004679799638,2152.450639301615,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15117.535307113565,2869.0475665387594,4700.705969417807,2213.0685702644078,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15028.776529881541,2846.7852290612736,4801.132357255502,2216.0637040214187,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15145.85496733844,2776.8913241495284,4670.464059169777,2166.6216452862795,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15256.16082622538,2785.7426149538296,4541.226272729191,2151.7577352235003,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15145.81026384953,2861.7832495907846,4665.166695733868,2206.7206748391004,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15029.178861281736,2860.442144923466,4802.294647967177,2223.149207013751,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15124.285533939068,2788.5812864996537,4701.108300818003,2171.091994177341,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15257.658393103886,2778.411242772489,4553.787953113074,2144.8510461868104,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15179.449639254766,2854.5859878761757,4636.154131430881,2195.9024305227317,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15025.557878679978,2875.708386386441,4794.627999619008,2228.4242187052037,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15083.426545074768,2804.0486936627262,4729.137388364958,2180.14445068174,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15228.355256122979,2787.93308591045,4562.95216833975,2147.667365988179,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15192.547761505577,2856.485886154877,4600.078415880014,2187.38641588526,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15039.97475385365,2882.793889378773,4774.131449953491,2229.474750694603,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15062.907643664796,2814.3304961121676,4748.918682207905,2191.566192098402,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15214.452471071778,2780.4005480290116,4581.995854615671,2150.8189619563773,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15219.951000207782,2834.5588248442205,4581.481764493199,2174.891790734743,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15056.604451728399,2894.729720917907,4760.161609668924,2231.1064280398405,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15042.92518412175,2831.3625253871114,4783.586237858086,2202.049160247941,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15190.29023531559,2783.9768271418607,4615.277602109623,2153.098839890819,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15235.77603528214,2823.4500078499327,4566.6625579193305,2163.023014428975,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15078.039774661038,2892.695712172474,4739.687411747863,2223.9538698141423,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15031.45873921618,2847.5898918616645,4797.131394998002,2209.022904517997,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15167.871435626917,2783.1721643414694,4643.1502274453915,2158.642072515735,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15248.181253454835,2812.4976530668323,4555.576092669498,2156.5857120258465,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15111.768557044097,2881.989226578382,4708.149100321424,2216.577794143891,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15019.791128610508,2859.9057030565386,4810.229517248812,2219.5282244119912,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15137.204842234236,2793.386911557545,4678.287169729134,2167.0463284309303,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15245.163767953369,2803.758120984807,4557.878322348395,2151.4224590566705,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15135.03672302207,2879.7540521328515,4683.740995376229,2208.15118648424,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15016.997160553594,2876.311883486734,4814.7222178843285,2223.7750558585,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15109.332216898469,2805.5462605412317,4705.668056686885,2174.1765349121733,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15242.079227218537,2799.3548273271117,4555.263168247124,2149.231988100051,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15165.23392978119,2869.4946014278653,4646.614747835964,2198.763453813011,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15024.060311801471,2881.273970755812,4806.362665458044,2229.4971024390584,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15083.94063519724,2810.1060164101145,4739.12861813648,2183.787785027955,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15224.734273521219,2795.8456034476285,4575.424441745811,2152.316528834883,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15187.630377725409,2859.190447233969,4620.753779501174,2189.375721141782,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15028.35184673689,2895.310866273745,4797.801947331661,2234.570948430413,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15055.531567994543,2825.282850895268,4770.845743518561,2194.829546788877,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15208.48455530221,2792.0458068902262,4603.073549637026,2152.607101512802,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15205.355311078467,2848.796886062251,4598.759662957152,2180.3903198707485,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15044.78037891154,2901.9046308880606,4778.043005233169,2234.0792100523963,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15034.40916948428,2843.3877639040666,4795.075034508113,2204.4631486491144,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15180.38841252189,2796.583211014654,4629.850939494484,2158.418555071182,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15225.024846199138,2835.7434673003518,4579.492459236677,2169.6614825322013,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15069.300242579013,2901.0329128543035,4751.824408987094,2227.999535560553,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15017.533602420523,2859.7492408453513,4807.167328258434,2214.610840631824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15156.919080843816,2797.633743004053,4651.755649060685,2163.4029940847154,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15234.971372481748,2816.2303943908687,4563.175685784303,2160.9443021946313,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15097.84342024844,2891.891049372083,4722.02953362817,2221.6516401352455,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15013.756157607575,2867.4382409379773,4816.108026040558,2222.2551372355388,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15131.572202631498,2802.50642329531,4681.036434297137,2170.6002557993243,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15239.911108006372,2814.1069786676144,4565.656729418842,2157.479781804059,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15125.738397328663,2889.700578415463,4694.603943181508,2214.7225993541,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15009.464622672156,2881.0057498223487,4821.114816798547,2230.614689661824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15106.918228497296,2808.1167111535924,4714.675809702374,2179.317436136894,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15233.674971303342,2804.6521907630195,4566.95313059725,2156.384546325749,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15156.4273424658,2880.312845744234,4659.668166597863,2203.5914306153572,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15022.87566934534,2883.598552179164,4824.534633700208,2228.670087894212,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15087.181638143258,2808.5637460426983,4748.158722896424,2181.1055756933183,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15237.2959539051,2785.608504487098,4580.610046459442,2148.2038078551063,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15193.397127794879,2849.690955840463,4622.765436502152,2188.727520552578,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15034.945611351206,2885.0737673132144,4797.913706053938,2232.8498641073543,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15061.186559341737,2815.0010484458267,4769.3481766400555,2194.6954363221453,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15214.228953627224,2781.249914318313,4599.497270524177,2154.9540346806093,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15220.286276374612,2833.3294788991784,4599.3855118019,2177.4398896026482,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15054.771608683064,2882.7268341454073,4779.317054667122,2229.698268139156,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15045.696800434209,2827.2051009184243,4790.738796083784,2202.0938637368517,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15194.291197573091,2782.4345567744444,4623.547747558087,2157.613892270791,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15235.373703881945,2820.410170604011,4576.765546413129,2170.8237732438774,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15081.034908418049,2882.860944612139,4748.22577812979,2229.63121290579,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15034.722093906654,2840.549092358243,4802.294647967177,2215.013172032019,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15177.013299109138,2778.6571119614973,4645.094829213003,2162.0618894173967,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15249.857634288985,2804.2275076183687,4558.571226426509,2162.3748138397714,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15113.333179155969,2874.501392185854,4717.603888226019,2221.6963436241563,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15030.855242115886,2848.148685473047,4812.799967861172,2221.0704947794075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15148.626583650897,2780.5570102401985,4676.051995283603,2169.437965087648,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15256.317288436567,2792.604600501609,4556.47016244771,2155.445773058626,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15139.23885097967,2865.7395083593738,4688.323102989567,2214.5661371429132,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15022.629800156332,2859.793944334262,4815.638639406996,2229.2288815055945,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15124.66551359481,2788.0001411438157,4705.757463664707,2174.5565145679134,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15253.657430846386,2782.4345567744444,4561.678118905797,2151.0648311453856,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15169.257243783146,2854.831857065184,4650.012212993171,2202.0044567590307,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15031.861070616374,2867.7511653603515,4807.815528847638,2231.732276884589,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15099.408042360312,2794.951533669416,4731.327859321578,2184.9500757396313,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15240.983991740226,2779.3053125507013,4570.440002732277,2153.992909669031,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15194.738232462196,2841.3314034141786,4620.284392867612,2196.7517968120333,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15041.293506776514,2871.483906684388,4792.817508318128,2239.6000909328573,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15073.278853092057,2801.858222706106,4759.222836401801,2198.2940671794495,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15224.53310782112,2770.878704891051,4585.326264539512,2156.8092294703997,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15220.889773474906,2828.926185241483,4590.891848908884,2185.8441455178436,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15059.420771529767,2878.5917614211753,4771.315130152122,2239.175407788206,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15047.88727139083,2822.8241590051844,4777.260694177234,2210.8110440744217,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15199.409747053356,2775.997254371316,4611.611916018953,2163.671215018179,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15234.345523637001,2815.2022141459247,4574.262151034135,2178.4680698475922,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15079.962024684195,2875.9319038309936,4746.862321718017,2236.8731781093097,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15038.074855574949,2830.468455608899,4799.590086888085,2218.701209867145,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15178.376755520912,2770.6551874464976,4639.10456169898,2167.1357354087518,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15249.611765099975,2804.6298390185643,4559.130020037892,2168.14156390924,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15103.006673217616,2880.312845744234,4716.531004492164,2231.352297228849,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15026.340189735913,2845.377069160589,4807.547307914175,2226.8819483377874,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15148.00073480615,2780.869934662573,4673.97328304926,2174.020072700986,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15249.343544166511,2794.951533669416,4560.873456105406,2163.4029940847154,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15132.578031131987,2867.572351404709,4693.26283851419,2222.9927448025637,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15022.16041352277,2859.928054800994,4820.66778190944,2233.3639542298265,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15121.424510648789,2788.4024725440113,4701.130652562458,2181.507907093514,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15251.131683722937,2785.2732283202686,4558.101839792948,2158.2620928599945,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15164.09399081397,2861.313862957223,4656.002480507193,2210.140491740762,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15026.11667229136,2875.216648008424,4812.8446713500825,2239.533035699491,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15094.758879513609,2802.439368061944,4731.216100599301,2190.605067086824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15235.865442259961,2785.2061730869023,4570.1270783099035,2159.2008661271175,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15192.547761505577,2847.9028162840386,4629.783884261118,2199.8810410357764,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15037.225489285647,2878.5470579322646,4806.2732584802225,2241.8129136339326,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15071.513065280089,2809.0778361651705,4762.888522492472,2201.0656834919077,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15221.739139764208,2779.1712020839695,4594.28931406609,2160.318453349883,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15212.127889648425,2838.939766757461,4601.397168802878,2188.5934100858462,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15052.201158070704,2887.800680136762,4778.825316289105,2239.9130153552314,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15050.055390602995,2827.249804407335,4782.8486302910605,2208.888794051265,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15196.504020274166,2783.3062748082016,4615.098788153981,2164.3417673518384,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15234.569041081553,2820.678391537475,4580.587694714987,2175.4729360905812,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15078.5091612946,2880.8045841222506,4759.044022446158,2233.8780443522983,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15035.97379159615,2837.1292754565807,4801.221764233323,2217.5165674110135,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15177.415630509333,2785.4073387870003,4643.485503612221,2166.085203419352,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15244.806140042085,2811.93885945545,4563.890941606873,2168.2980261204275,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15099.408042360312,2881.2292672669014,4730.992583154748,2231.7993321179547,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15025.714340891165,2852.3731651751,4817.583241174608,2224.53501516998,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15148.4254179508,2782.970998641372,4676.007291794693,2173.0365959449528,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15251.466959889765,2798.058426148704,4561.789877628074,2160.027880671964,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15134.679095110787,2873.3391014741783,4694.715701903785,2217.918898811209,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15024.932029835229,2863.5043339138433,4815.705694640362,2230.7264483841,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15126.632467106876,2789.0059696443045,4706.360960765,2178.244552403039,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15252.40573315689,2786.4578707764,4563.555665440043,2154.127020135763,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15165.323336759013,2859.436316422977,4657.432992152333,2205.3572184273266,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15027.100149047394,2869.7181188724185,4811.347104471577,2234.258024008039,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15096.70348128122,2798.12548138207,4737.094609391047,2186.29118040695,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15240.536956851121,2782.479260263355,4573.792764400574,2153.8811509467546,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15191.631339982909,2850.2273977073905,4628.889814482905,2193.890773521754,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15039.706532920187,2879.508182943843,4803.2334212343,2233.63217516329,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15076.095172893427,2809.8154437321955,4768.096478950558,2191.0744537203855,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15224.689570032308,2781.4957835073214,4598.513793768143,2154.574055024869,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15217.380549595422,2836.123446956092,4605.219317104736,2181.731424538067,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15053.74342843812,2882.6150754231307,4784.010921002737,2234.190968774673,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15052.089399348426,2824.5228915837874,4787.140165226479,2203.4573201486255,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15201.466107543243,2780.1323270955477,4619.166805644847,2156.8539329593104,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15231.328038135534,2826.7133625404076,4587.00264537366,2173.662444789701,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15075.692841493232,2889.3653022486333,4764.743717282262,2233.0957332963626,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15034.92325960675,2839.9455952579497,4807.077921280614,2215.4825586655807,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15176.186284564292,2787.9777893993605,4646.4359338803215,2164.609988285302,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15245.096712720004,2820.924260726483,4571.2446655326685,2166.062851674897,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15101.196181916737,2886.347816747167,4731.573728510586,2224.9149948257204,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15026.541355436011,2851.27792969679,4817.806758619161,2222.053971535441,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15151.3758482189,2786.860202176595,4677.795431351117,2169.214447643095,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15251.735180823229,2802.84169946214,4565.410860229834,2158.6867760046457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15126.364246173413,2885.0067120798485,4703.4328822413545,2220.288183723472,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15021.221640255648,2870.9474648174605,4820.846595865082,2230.279413494994,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15126.788929318063,2795.1079958806035,4706.629181698463,2177.7081105361117,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15249.254137188691,2797.4549290484106,4564.986177085183,2156.47395330357,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15162.61877567992,2869.7181188724185,4668.228884724246,2206.474805650092,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15028.553012436989,2876.7142148869298,4819.95252608687,2233.319250740916,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15100.547981327532,2802.193498872936,4739.0615629031145,2184.7489100395337,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15238.167671938858,2792.2469725903243,4576.385566757389,2155.758697481,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15188.77031669263,2856.9999762773487,4634.723619785741,2196.215354945106,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15039.348905008901,2885.7443196468735,4804.261601479245,2234.4368379636812,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15072.98828041414,2820.611336304109,4762.173266669902,2194.7848432999663,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15225.829508999528,2791.1740888564696,4592.09884310947,2154.8869794472434,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15215.190078638803,2842.225473192391,4611.209584618758,2183.6313228167683,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15052.782303426542,2890.706406915952,4787.2519239487565,2235.4203147197145,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15056.112713350381,2826.1098654401144,4785.821412303617,2203.345561426349,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15205.489421545199,2784.893248664528,4614.450587564777,2157.7927062264334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15236.088959704515,2832.770685287796,4588.85784016345,2173.95301746762,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15073.725887981163,2893.6791889285078,4767.314167894622,2234.1015617968515,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15036.510233463077,2843.499522626343,4807.122624769524,2213.9402882981644,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15179.42728751031,2789.5871150001426,4648.805218792584,2164.632340029757,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15241.162805695869,2825.8416445066505,4577.816078402529,2169.5497238099247,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15095.764708014096,2891.9357528609935,4742.682545504874,2231.7993321179547,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15032.26340201657,2845.5558831162316,4819.974877831326,2224.378552958793,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15160.294194256569,2767.838867645129,4673.772117349162,2171.1590494107068,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15259.223015215757,2786.1002428651145,4563.645072417864,2164.0735464183745,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15135.573164889,2857.5811216331867,4698.35903625,2223.730352369589,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15031.592849682911,2841.9125487700167,4819.147863286479,2233.25219550755,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15134.455577666233,2775.192591570925,4698.694312416829,2184.4583373616147,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15257.881910548438,2776.9583793828942,4560.784049127585,2161.8830754617543,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15164.675136169808,2852.0378890082707,4670.1511347474025,2215.2366894765723,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15035.057370073482,2851.1438192300584,4817.650296407974,2241.0976578113628,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15108.684016309264,2779.3053125507013,4734.79237971215,2190.538011853458,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
-15253.612727357475,2762.742669909319,4571.33407251049,2157.2562643595056,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
